,,,average,average,average,average,biolRSD,biolRSD,biolRSD,biolRSD,bioln,bioln,bioln,bioln,techRSD,techRSD,techRSD,techRSD,techn,techn,techn,techn,combRSD,combRSD,combRSD,combRSD,combASD,combASD,combASD,combASD,neff,neff,neff,neff
0.63_153.9915m/z,153.9914967,0.632083333,0.0,1570.1601053333334,0.0,0.0,0.0,0.2689271351660253,0.0,0.0,3,3,1,3,0.0,0.0148934520382358,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.26933922651968256,0.0,0.0,0.0,422.9057082825433,0.0,0.0,0.0,3.0122681025475218,0.0,0.0
0.63_156.5933m/z,156.5932699,0.632083333,0.3595531278888889,0.0,0.0,107.94233188333334,1.7320508075688774,0.0,0.0,0.0561700093432912,3,3,1,3,0.2935905195836191,0.0,0.0,0.0387130890826021,3.0,3.0,3.0,3.0,1.7567570672091743,0.0,0.0,0.06821856943635586,0.6316474984559696,0.0,0.0,7.363671462705344,3.1148323949167933,0.0,0.0,4.5502589107880205
0.63_166.1144m/z,166.1144282,0.632083333,1.3050205884444444,1.178600540111111,0.0,221.95687303333327,0.4024520934211921,0.5209916833723858,0.0,0.0339117307264643,3,3,1,3,0.9866773754071052,1.2022108941749357,0.0,0.0359015007093314,3.0,3.0,3.0,3.0,1.06559839087686,1.3102455373769035,0.0,0.04938545569341591,1.3906278391075728,1.5442560980305915,0.0,10.96144131903682,3.6475605717134063,3.7256159044586346,0.0,4.98706583562052
0.63_174.5051m/z,174.5050925,0.632083333,0.0,629.8597131222222,0.0,0.0,0.0,0.2772623109167668,0.0,0.0,3,3,1,3,0.0,0.0272677283847488,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.27859992474186046,0.0,0.0,0.0,175.4788686737809,0.0,0.0,0.0,3.0386843770250627,0.0,0.0
0.63_192.1185m/z,192.1184712,0.632083333,0.0721088875555555,0.1239492794444444,0.0,61.40232581111111,0.8710796250267844,1.3378116914352554,0.0,0.0517550316337858,3,3,1,3,0.9502695736639742,0.8708602044442753,0.0,0.0438803579350161,3.0,3.0,3.0,3.0,1.2891051065635861,1.596288701152014,0.0,0.06785329109128974,0.09295593517648602,0.19785883429310017,0.0,4.166349886943536,4.970092926524908,4.436965118262297,0.0,4.895765488767598
0.63_200.6172m/z,200.6172328,0.632083333,0.0,0.0,0.0,11.564138075777777,0.0,0.0,0.0,0.2582401314729645,3,3,1,3,0.0,0.0,0.0,0.3985776812114079,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.47492329218836665,0.0,0.0,0.0,5.492078526269225,0.0,0.0,0.0,4.427561312809931
0.63_214.9373m/z,214.9372912,0.632083333,0.5423761855555556,30.758208653333337,0.0,0.0,1.0204168224198653,0.1914288615019476,0.0,0.0,3,3,1,3,0.8705503639111067,0.1579292275246177,0.0,0.0,3.0,3.0,3.0,3.0,1.3413084759231246,0.24816657696485703,0.0,0.0,0.72749377482452,7.633159355068579,0.0,0.0,4.9031548273783265,4.860587421346368,0.0,0.0
0.63_221.1212m/z,221.1212063,0.632083333,0.0,0.1745232476666667,0.0,82.29480259222223,0.0,1.7320508075688772,0.0,0.0100885733674272,3,3,1,3,0.0,0.5773502691896257,0.0,0.0523621695136283,3.0,3.0,3.0,3.0,0.0,1.8257418583505536,0.0,0.053325192064950934,0.0,0.31863439852031394,0.0,4.388386154177472,0.0,3.4390243902439024,0.0,3.1482812352426794
0.63_228.6148m/z,228.6147597,0.632083333,4.928297248,0.0,0.0,8.847794776111112,0.2212979205707843,0.0,0.0,0.1860163788995356,3,3,1,3,0.5709465568559006,0.0,0.0,0.4529275007823505,3.0,3.0,3.0,3.0,0.6123338472063758,0.0,0.0,0.48963804405278977,3.0177632140444346,0.0,0.0,4.332216928355535,3.5876662955343672,0.0,0.0,3.6560268060394465
0.63_235.6279m/z,235.6279394,0.632083333,1.689603766888889,0.1210254607777777,0.0,226.25634452666668,0.4020896792668666,1.6369158072423016,0.0,0.0699178873193617,3,3,1,3,1.0240535581245036,1.1547005383792517,0.0,0.0439487781867971,3.0,3.0,3.0,3.0,1.1001644422905095,2.0032041067582327,0.0,0.08258332804698085,1.8588419858912586,0.2424387000523517,0.0,18.685001922756435,3.602363649834108,4.59538835273687,0.0,4.367027981611434
0.63_245.1423m/z,245.1422976,0.632083333,15.885932468666669,2.930001695444445,22.19531926,115.14072526666666,0.2559777867583733,0.4103074325643089,0.0,0.042631072913761,3,3,1,3,0.1704521179116981,0.5892771206002893,0.2009625680840417,0.0567723846141754,3.0,3.0,3.0,3.0,0.3075362609746998,0.7180527237469981,0.2009625680840417,0.07099656352640082,4.88550027351033,2.1038956979972063,4.460428357934792,8.174595815870765,4.4822055939573024,4.570201030444661,3.0000000000000004,4.711354063649379
0.63_265.4417m/z,265.4417242,0.632083333,0.0,76.85925567333334,0.0,0.0,0.0,0.4070116699119458,0.0,0.0,3,3,1,3,0.0,0.0843735889172699,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.4156650116996753,0.0,0.0,0.0,31.947703408684436,0.0,0.0,0.0,3.1715765920125123,0.0,0.0
0.63_268.1517m/z,268.15167,0.632083333,0.0,0.0,0.0,17.914339950333332,0.0,0.0,0.0,0.3295069291329964,3,3,1,3,0.0,0.0,0.0,0.2614858531599331,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.42065385740467853,0.0,0.0,0.0,7.535736202966453,0.0,0.0,0.0,4.8036837511924615
0.63_269.1494m/z,269.1494412,0.632083333,0.0,0.0,0.0,29.69956826666667,0.0,0.0,0.0,0.0826603925428447,3,3,1,3,0.0,0.0,0.0,0.1401632840986244,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.16272211498333247,0.0,0.0,0.0,4.8327765624438666,0.0,0.0,0.0,4.241066589575961
0.63_270.1403n,293.1526664,0.632083333,0.1123809814444444,0.0,0.0,74.48134836666667,1.7320508075688772,0.0,0.0,0.0890252491014739,3,3,1,3,0.5773502691896258,0.0,0.0,0.1838785329203575,3.0,3.0,3.0,3.0,1.8257418583505536,0.0,0.0,0.2042958879824126,0.205178661905639,0.0,0.0,15.216233202695584,3.4390243902439024,0.0,0.0,3.888780428417293
0.63_280.1518m/z,280.1518116,0.632083333,0.0,0.0,0.0,11.373995734555557,0.0,0.0,0.0,0.2313375950514557,3,3,1,3,0.0,0.0,0.0,0.3374462214971849,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.4091296069547137,0.0,0.0,0.0,4.653438404383305,0.0,0.0,0.0,4.539814700288199
0.63_283.9593m/z,283.9592837,0.632083333,0.0,39.78586749888888,0.0,0.0,0.0,0.3077020985600207,0.0,0.0,3,3,1,3,0.0,0.2428090899479608,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.3919653500242051,0.0,0.0,0.0,15.594681480218624,0.0,0.0,0.0,4.794822883209658,0.0,0.0
0.63_311.9542m/z,311.9542302,0.632083333,0.0,2116.028789444445,0.0,0.0,0.0,0.3256750964900792,0.0,0.0,3,3,1,3,0.0,0.0484800154725681,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.32926369428475233,0.0,0.0,0.0,696.7314564253703,0.0,0.0,0.0,3.088593771082862,0.0,0.0
0.64_102.0344m/z,102.0344068,0.639233333,2286.769148111111,2209.024223555556,1601.3530816666669,2176.508772222222,0.0231454862423245,0.0037604842040829,0.0,0.0121342849466116,3,3,1,3,0.0155826068580759,0.0169446657559266,0.3925739399703947,0.012615094408018,3.0,3.0,3.0,3.0,0.027902171418851738,0.01735692769556953,0.3925739399703947,0.017503756113725188,63.80582476593778,38.34187372601541,628.6494885536166,38.09707872836122,4.504043031746964,3.1965302057788945,2.9999999999999996,4.9939750289210245
0.64_110.9997n,112.0069839,0.639233333,41.79933471555556,53.68845896888889,0.333332152,74.17191567555555,0.0599142702047451,0.157637021711217,0.0,0.0591107000773064,3,3,1,3,0.0489182825503952,0.0731279516305107,1.7320508075688774,0.0568779985010935,3.0,3.0,3.0,3.0,0.07734803256610673,0.17377320830224954,1.7320508075688774,0.0820315888979341,3.2330963028203867,9.329615763827507,0.5773482230602718,6.084440094469407,4.846109885882748,3.8227139118402547,3.0,4.994084581542152
0.64_151.0360m/z,151.0360182,0.639233333,1580.8748654444444,1752.3731571111111,13.143344556666667,2634.022132888889,0.0986549284276553,0.0203457743846496,0.0,0.0081554434018673,3,3,1,3,0.0220752188906592,0.0497214693887126,0.1348939615803042,0.0397144195405971,3.0,3.0,3.0,3.0,0.10109456064564654,0.053723133317815225,0.1348939615803042,0.04054314216396679,159.81784995785168,94.14297674204099,1.7729578156636938,106.79153379674923,3.1997768065358736,3.6514964752465415,3.0,3.1683786806754326
0.64_161.5051m/z,161.5051274,0.639233333,0.0,49.52281011,0.0,0.0,0.0,0.2469142549727687,0.0,0.0,3,3,1,3,0.0,0.0814447246557698,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.25999979323647854,0.0,0.0,0.0,12.875920389089389,0.0,0.0,0.0,3.4301131573353794,0.0,0.0
0.64_177.7884m/z,177.7884113,0.639233333,17.340867291111113,18.76158112222222,0.0,5.109260137555555,0.1204307483968437,0.1648156302564423,0.0,0.1856086817328759,3,3,1,3,0.2485514223234715,0.1697010821361743,0.0,0.2921177844152022,3.0,3.0,3.0,3.0,0.27619083022150565,0.23656426030788522,0.0,0.34609736015500403,4.78938853389293,4.438319560384882,0.0,1.7683014459531705,3.8900239436127273,4.996591695640525,0.0,4.38855971134265
0.64_185.4569m/z,185.4569338,0.639233333,0.0,81.10888226888888,0.0,0.0,0.0,0.1663991843275382,0.0,0.0,3,3,1,3,0.0,0.0311911002449787,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.1692972925931255,0.0,0.0,0.0,13.73151417337745,0.0,0.0,0.0,3.1403728621253664,0.0,0.0
0.64_190.4682m/z,190.4681955,0.639233333,9.878818276555556,80.20307211999999,0.0,23.181151125555555,0.2088378829211978,0.2663502296286382,0.0,0.1469680946754868,3,3,1,3,0.2716847559145294,0.079145004259647,0.0,0.0996969946362337,3.0,3.0,3.0,3.0,0.34267458023516323,0.2778603543553629,0.0,0.17759254373998945,3.3852199061381336,22.28525403965192,0.0,4.116799595208531,4.751850705350932,3.350451680630557,0.0,4.519017467835157
0.64_198.4570m/z,198.4569988,0.639233333,0.0,84.25592524888889,0.0,0.0,0.0,0.2555548100213078,0.0,0.0,3,3,1,3,0.0,0.0475023110851636,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.25993216515748563,0.0,0.0,0.0,21.90082507729095,0.0,0.0,0.0,3.138039446767453,0.0,0.0
0.64_200.1062m/z,200.1062305,0.639233333,7.662900745555556,0.7765986091111111,0.0,47.43936950333333,0.128932448283237,0.6764615175463364,0.0,0.0970884110663874,3,3,1,3,0.2669082328845521,1.460847347989768,0.0,0.064602009078638,3.0,3.0,3.0,3.0,0.29641791612833374,1.6098680563480445,0.0,0.11661723346226423,2.271421070495833,1.2502212934122992,0.0,5.532248028672841,3.885185632767661,3.819999956249569,0.0,4.4807321085392395
0.64_201.6398m/z,201.6398116,0.639233333,0.7651723192222222,0.4500130547777778,0.0,133.39036084444444,0.8660790749586581,0.9090807515012156,0.0,0.0468647164550586,3,3,1,3,0.869933078073402,1.1547005383792517,0.0,0.0414316640734023,3.0,3.0,3.0,3.0,1.2275489906343895,1.4696125836707266,0.0,0.06255305297349038,0.9392865081226137,0.6613448481175263,0.0,8.34397430805553,4.999921145634685,4.7911595337015935,0.0,4.940767460571694
0.64_209.6270m/z,209.626999,0.639233333,1.0661476983333331,0.0,0.0,66.29653482333333,1.124589799367721,0.0,0.0,0.0093041753623591,3,3,1,3,0.9029510124475988,0.0,0.0,0.0528798387352341,3.0,3.0,3.0,3.0,1.4422283965177203,0.0,0.0,0.053692131861548344,1.537628485418341,0.0,0.0,3.559602289698145,4.821621604614526,0.0,0.0,3.123714182360758
0.64_257.9271m/z,257.9271136,0.639233333,0.0,111.81174230333332,0.0,0.0,0.0,0.4432491770192987,0.0,0.0,3,3,1,3,0.0,0.0498692431416098,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.44604570880101807,0.0,0.0,0.0,49.87314784796709,0.0,0.0,0.0,3.0506244232975286,0.0,0.0
0.64_259.6555m/z,259.6554926,0.639233333,0.0,0.0,0.0,25.61577707,0.0,0.0,0.0,0.0916576933989554,3,3,1,3,0.0,0.0,0.0,0.1757454879879878,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.1982110221641392,0.0,0.0,0.0,5.0773293565734186,0.0,0.0,0.0,4.013051631797676
0.64_270.9272m/z,270.927202,0.639233333,1.1400505395555554,3335.0358848077776,0.0,0.5838037045555555,1.273920754680378,0.3260450043242939,0.0,1.7320508075688772,3,3,1,3,0.8682852041915617,0.0381981988217368,0.0,0.5773502691896258,3.0,3.0,3.0,3.0,1.5416852094456268,0.3282749567634634,0.0,1.8257418583505536,1.7575990548533063,1094.8087608898722,0.0,1.0658748604671975,4.528384999717573,3.0548919742321483,0.0,3.4390243902439024
0.64_278.4414m/z,278.4414368,0.639233333,0.0,159.3493665788889,0.0,10.554387876333331,0.0,0.4484208323902208,0.0,0.0803240976904543,3,3,1,3,0.0,0.0482319800287016,0.0,0.2624148156638049,3.0,3.0,3.0,3.0,0.0,0.45100728022841,0.0,0.2744330449301876,0.0,71.86772442686457,0.0,2.8964728022764126,0.0,3.046270105397412,0.0,3.371517348225929
0.64_279.1434m/z,279.1434166,0.639233333,2.416285008888889,0.0,0.0,42.42034910222223,0.2584013072986262,0.0,0.0,0.1466471687103155,3,3,1,3,0.6111746732948694,0.0,0.0,0.1836821299825996,3.0,3.0,3.0,3.0,0.6635553608333893,0.0,0.0,0.23504152179071755,1.603338870949576,0.0,0.0,9.970543407879813,3.692880930823379,0.0,0.0,4.813014440134987
0.64_285.9553m/z,285.9553209,0.639233333,1.7494644380000002,116.51099689555556,0.0,51.18819445444444,0.9276807603579486,0.2172566628565482,0.0,0.1494329355485722,3,3,1,3,0.6925129602413939,0.0591061942500413,0.0,0.1464711696683601,3.0,3.0,3.0,3.0,1.1576552998369591,0.22515328057633863,0.0,0.20924628018361824,2.0252767785269876,26.23283317425394,0.0,10.710939278908215,4.700859546143067,3.294446982476887,0.0,4.998398014906744
0.64_291.4413m/z,291.4413192,0.639233333,0.0,92.52080957922222,0.0,0.0,0.0,0.506516530753646,0.0,0.0,3,3,1,3,0.0,0.0677367832959067,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.5110257016413028,0.0,0.0,0.0,47.2805116316434,0.0,0.0,0.0,3.0715126714843786,0.0,0.0
0.64_313.9583m/z,313.9582732,0.639233333,0.0,159.6044223433333,0.0,0.0,0.0,0.3253522287390888,0.0,0.0,3,3,1,3,0.0,0.0518648926738752,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.3294602249704279,0.0,0.0,0.0,52.58330889150978,0.0,0.0,0.0,3.1015825292178647,0.0,0.0
0.64_53.0186m/z,53.01860788,0.639233333,19.33208558888889,21.56169467333333,0.0,29.672327655555552,0.1123744666279185,0.0634547034155717,0.0,0.0500130036243362,3,3,1,3,0.0606061212896336,0.0905541282722024,0.0,0.0951463283238222,3.0,3.0,3.0,3.0,0.12767585005662954,0.11057372894452214,0.0,0.10749011268499273,2.468240460928907,2.3841569823937068,0.0,3.1894818433216923,4.072719396818032,4.582557427932235,0.0,4.026813349769567
0.64_67.0221m/z,67.02207289,0.639233333,3.597387245,4.226115455222222,0.0,8.474379150999999,0.2533576772531226,0.2176523943249127,0.0,0.1970978858164865,3,3,1,3,0.429672758778572,0.3813552134550289,0.0,0.3060418366579078,3.0,3.0,3.0,3.0,0.498807369892914,0.4390949368698049,0.0,0.3640181072120922,1.794403270164766,1.855665899015308,0.0,3.0848274583446367,4.240766543106402,4.177961876769585,0.0,4.415544496483939
0.64_73.5322m/z,73.5321805,0.639233333,402.0056556333334,447.42484903333326,0.9761530556666664,590.5556612555556,0.1059865599805093,0.0183532861216416,0.0,0.0262049765682763,3,3,1,3,0.0162179662968573,0.0241627402933571,1.2298105710046945,0.0120414956044117,3.0,3.0,3.0,3.0,0.10722020950971928,0.030342727793444425,1.2298105710046945,0.02883918191168009,43.10313062109807,13.576090402241396,1.2004833467774003,17.031142143921496,3.0936080389029397,4.731444241653026,3.0000000000000004,3.808555078723547
0.64_94.0454m/z,94.04538155,0.639233333,246.4204180222222,268.4307834555555,0.0,364.0153552444445,0.1119857086810902,0.0224913902842586,0.0,0.0249420922895634,3,3,1,3,0.0280331890984591,0.0228532078720403,0.0,0.0181781292554776,3.0,3.0,3.0,3.0,0.11544114794922981,0.03206449355535694,0.0,0.030863446842664035,28.44705593461441,8.607097126170075,0.0,11.234768566500378,3.2496765460909356,4.998981684536758,0.0,4.65713171610795
0.65_123.0410m/z,123.0410349,0.646366667,145.88077766666666,168.57355687777778,0.0,257.3893876222223,0.1492353480672129,0.043777594712251,0.0,0.0689875749287261,3,3,1,3,0.0636820557276479,0.1139109516763155,0.0,0.120284672779857,3.0,3.0,3.0,3.0,0.16225471744895875,0.12203353109122915,0.0,0.13866393907683378,23.669844361539372,20.57162639440338,0.0,35.69062636427138,3.7049920363942954,3.5781769232428595,0.0,4.18730295181199
0.65_124.9795n,125.986804,0.646366667,7372.153753444444,7339.697731888889,3852.0794146666663,7031.6919376666665,0.035610918392377,0.0239558634271834,0.0,0.0809968851752518,3,3,1,3,0.0135752187164745,0.0365589728921022,0.3176312460495036,0.0400533383946171,3.0,3.0,3.0,3.0,0.03811068186150248,0.043708602030576624,0.3176312460495036,0.09035909099059504,280.9578063316026,320.80792718785733,1223.5407843622156,635.3772916134559,3.5692608849746965,4.450144294026842,3.0,3.922949597033779
0.65_154.0355m/z,154.0354964,0.646366667,0.1786787245555555,0.1110897093333333,0.0,0.5952684931111111,1.7320508075688774,1.7320508075688774,0.0,0.8667541379879611,3,3,1,3,0.5773502691896256,0.5773502691896257,0.0,1.1466942914664109,3.0,3.0,3.0,3.0,1.8257418583505538,1.8257418583505538,0.0,1.437418009418592,0.32622122661776665,0.2028211323618628,0.0,0.8556496524373781,3.4390243902439024,3.4390243902439024,0.0,4.722945169555279
0.65_154.9919m/z,154.9919338,0.646366667,63.079447368888886,233.6272904777778,61.22753449666666,58.689794523333326,0.0848163966691859,0.1926291784396607,0.0,0.1040428504843019,3,3,1,3,0.1530914926931506,0.0332786038250221,0.5141702191212069,0.1692888138755151,3.0,3.0,3.0,3.0,0.17501664571966197,0.19548264848543828,0.5141702191212069,0.1987048495640647,11.03995329235289,45.670081501072815,31.48137482840235,11.661946791704818,4.122057930487221,3.1192777262095235,2.9999999999999996,4.322229124543396
0.65_171.0073m/z,171.0072683,0.646366667,29.28517289777778,20.968199367777785,2.9420296746666668,22.57479264777778,0.1217151853558554,0.1349113786619114,0.0,0.2438435402991852,3,3,1,3,0.1659189303161974,0.2372888510582973,0.2190542966826739,0.0904435848924497,3.0,3.0,3.0,3.0,0.20577579494071066,0.2729598485657267,0.2190542966826739,0.2600763622358597,6.026179733016378,5.723476524124591,0.6444642412036626,5.8711699500628765,4.669180679224114,4.170684117604629,3.0,3.540070230382729
0.65_185.1034m/z,185.1033938,0.646366667,0.374507480111111,0.0,0.0,35.846533283333336,0.8668702059345805,0.0,0.0,0.0411173135052628,3,3,1,3,1.1547005383792517,0.0,0.0,0.1024060087104496,3.0,3.0,3.0,3.0,1.4438827124356035,0.0,0.0,0.11035227269927314,0.5407448762102538,0.0,0.0,3.9557464162059714,4.71092809822359,0.0,0.0,3.628515044001701
0.65_192.0632m/z,192.0632057,0.653516667,10.389512464333334,6.895684733,0.0,24.696611124444445,0.2724684208449068,0.464437106253101,0.0,0.143632096849654,3,3,1,3,0.1874352671326517,0.5034530703997311,0.0,0.0756948415522753,3.0,3.0,3.0,3.0,0.3307128962148373,0.6849575313548065,0.0,0.16235728589457404,3.4359457573398284,4.723251191716709,0.0,4.009674752958545,4.546566185827701,4.97425234334516,0.0,4.031380396911579
0.65_197.9825m/z,197.9825034,0.646366667,0.0,14.978741964,0.0,0.0,0.0,0.1922231923167669,0.0,0.0,3,3,1,3,0.0,0.2926020308508853,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.35009385044943475,0.0,0.0,0.0,5.243965449065288,0.0,0.0,0.0,4.4552510269287655,0.0,0.0
0.65_205.9710m/z,205.9709677,0.646366667,0.0,74.5398589911111,0.0,0.0,0.0,0.1749897393748559,0.0,0.0,3,3,1,3,0.0,0.0498872588640699,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.18196193965621138,0.0,0.0,0.0,13.563417323723064,0.0,0.0,0.0,3.32296450190959,0.0,0.0
0.65_210.9816m/z,210.9816493,0.646366667,31.22358391111111,45.16620373477778,4.008494059333334,23.77373253777778,0.1836982863363332,0.2064391297552699,0.0,0.3410976066568565,3,3,1,3,0.0834514086332195,0.2642293423213189,0.3976209344147917,0.3284053859389281,3.0,3.0,3.0,3.0,0.20176520514145654,0.335312182357978,0.3976209344147917,0.47349516869840597,6.299832813076815,15.144778343133394,1.5938611534682614,11.256747498565872,3.7917777608992003,4.778843178407238,3.0000000000000004,4.994262078189559
0.65_214.6124m/z,214.6124303,0.646366667,5.415594429777777,2.1160848882222223,0.0,56.57618072,0.268584704694573,0.4319422133619278,0.0,0.0838782567388486,3,3,1,3,0.5493869298633915,0.9531314478463148,0.0,0.1452150466119097,3.0,3.0,3.0,3.0,0.6115257494992292,1.046438546957065,0.0,0.1676990510290601,3.311775442653706,2.2143527956690656,0.0,9.487771817592607,3.904357892855725,3.7882492598485737,0.0,4.200877279681668
0.65_218.9710m/z,218.9710189,0.653516667,0.150529424,54.72097083,0.0,0.3384687635555555,1.7320508075688774,0.229093015533893,0.0,1.7320508075688774,3,3,1,3,0.5773502691896258,0.0633262052081514,0.0,0.5773502691896258,3.0,3.0,3.0,3.0,1.8257418583505538,0.23768428225795124,0.0,1.8257418583505538,0.27482787031019845,13.006314676186836,0.0,0.6179565893675341,3.4390243902439024,3.3038610628806553,0.0,3.4390243902439024
0.65_239.9676m/z,239.9675899,0.653516667,21.833483354444443,19.206940727777777,0.0,37.68543788,0.0527142470310753,0.0665998715249105,0.0,0.2940861039293198,3,3,1,3,0.1716346974416882,0.1693743114450921,0.0,0.1175327536432218,3.0,3.0,3.0,3.0,0.1795473787220328,0.18199780291155615,0.0,0.31670267555435166,3.9201447046616353,3.4956210131080407,0.0,11.935079006033314,3.3739887806811355,3.604020506243837,0.0,3.623000263847562
0.65_251.1569m/z,251.1569496,0.646366667,0.0,0.0,0.0,49.214983036666666,0.0,0.0,0.0,0.1324848672377367,3,3,1,3,0.0,0.0,0.0,0.0806593287132414,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.15510695456836052,0.0,0.0,0.0,7.63358613795089,0.0,0.0,0.0,4.303549301239999
0.65_255.9452m/z,255.9452018,0.646366667,62.81452844,59.0533710811111,1.3606541950000002,60.88271237111112,0.1627711678554715,0.0667025345322423,0.0,0.2820418735171244,3,3,1,3,0.0524500778698848,0.1538020115645249,0.868304880623269,0.0731118384602106,3.0,3.0,3.0,3.0,0.1710130514130166,0.16764333232884396,0.868304880623269,0.29136396369503476,10.742104181594112,9.899903913289252,1.1814626783590254,17.739028396951664,3.410903718062971,3.726644699469944,3.0,3.2675787489011068
0.65_266.1653m/z,266.1653242,0.653516667,36.26506545888889,26.892977023333334,0.0,84.79912207111111,0.0560686949267491,0.010792955779349,0.0,0.034973336061785,3,3,1,3,0.1421503789222695,0.1274012084969026,0.0,0.0787272296780038,3.0,3.0,3.0,3.0,0.15280847089914112,0.12785756067173434,0.0,0.08614587005808064,5.541609199830071,3.4384704414043994,0.0,7.305094150977256,3.607600768794251,3.028705910254061,0.0,3.7597867973312673
0.65_269.6455m/z,269.6455275,0.646366667,178.71351162222223,42.751341054444445,0.0,19.49093076233333,0.1967470566412511,0.2997865745688663,0.0,0.1936407162697745,3,3,1,3,0.0468690947041598,0.1185392282049796,0.0,0.2215733792407289,3.0,3.0,3.0,3.0,0.2022526052622887,0.3223717402552008,0.0,0.29426431891350197,36.145273321166755,13.781824213964867,0.0,5.7354854657682415,3.226266504434504,3.6104793042116285,0.0,4.929505323567183
0.65_303.1894m/z,303.1893624,0.653516667,0.1648600496666666,0.2616509331111111,0.0,73.1780279111111,1.7320508075688774,1.7320508075688772,0.0,0.1099779339437537,3,3,1,3,0.5773502691896258,0.5773502691896258,0.0,0.097006656843909,3.0,3.0,3.0,3.0,1.8257418583505538,1.8257418583505536,0.0,0.14664732328470428,0.3009918934461845,0.47770706085743636,0.0,10.731361916417823,3.4390243902439024,3.4390243902439024,0.0,4.938611351637684
0.65_316.9334m/z,316.9334283,0.646366667,0.0,34.50851028555555,0.0,0.0,0.0,0.4381455787806074,0.0,0.0,3,3,1,3,0.0,0.2220130613922213,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.49118361906087593,0.0,0.0,0.0,16.950014970458636,0.0,0.0,0.0,3.963505351163567,0.0,0.0
0.65_326.5803m/z,326.5802699,0.646366667,122.08252719333332,0.3172273286666666,0.0,3.347411217333333,0.5305102327163159,1.7320508075688774,0.0,0.6673330546866868,3,3,1,3,0.3125544704051249,0.5773502691896257,0.0,1.2191462799982642,3.0,3.0,3.0,3.0,0.6157364728412211,1.8257418583505538,0.0,1.3898385006579255,75.17066468956553,0.5791752125594618,0.0,4.65236098738408,4.2391343640538945,3.4390243902439024,0.0,4.099758834463057
